2025-11-23 17:15:32 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2017-2025】中华人民共和国国歌法.txt, Extracted items: 16
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2022-2025】中华人民共和国体育法(2022修订).txt, Extracted items: 122
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2024-2025】中华人民共和国外国国家豁免法.txt, Extracted items: 23
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2021-2025】中华人民共和国消防法(2021修正).txt, Extracted items: 74
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2023-2025】中华人民共和国公司法(2023修订).txt, Extracted items: 266
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2023-2025】中华人民共和国对外关系法.txt, Extracted items: 45
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2024-2025】中华人民共和国科学技术普及法(2024修订).txt, Extracted items: 60
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：1986-2025】中华人民共和国外交特权与豁免条例.txt, Extracted items: 29
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2025-2025】中华人民共和国民营经济促进法.txt, Extracted items: 78
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2022-2025】中华人民共和国畜牧法(2022修订).txt, Extracted items: 94
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2019-2025】中华人民共和国疫苗管理法.txt, Extracted items: 100
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2018-2025】中华人民共和国核安全法.txt, Extracted items: 94
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2018-2025】中华人民共和国个人所得税法(2018修正).txt, Extracted items: 22
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2002-2025】中华人民共和国海域使用管理法.txt, Extracted items: 54
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2022-2025】中华人民共和国黑土地保护法.txt, Extracted items: 38
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2021-2025】中华人民共和国工会法(2021修正).txt, Extracted items: 58
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2019-2025】中华人民共和国法官法(2019修订).txt, Extracted items: 69
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2013-2025】中华人民共和国消费者权益保护法(2013修正).txt, Extracted items: 63
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2021-2025】中国人民解放军选举全国人民代表大会和县级以上地方各级人民代表大会代表的办法(2021修正).txt, Extracted items: 40
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2024-2025】中华人民共和国监察法(2024修正).txt, Extracted items: 78
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2017-2025】中华人民共和国测绘法(2017修订).txt, Extracted items: 68
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2018-2025】中华人民共和国公务员法(2018修订).txt, Extracted items: 113
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2022-2025】中华人民共和国家庭教育促进法.txt, Extracted items: 55
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2016-2025】中华人民共和国煤炭法(2016修正).txt, Extracted items: 67
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2008-2025】中华人民共和国防震减灾法(2008修订).txt, Extracted items: 93
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：1993-2025】中华人民共和国海商法.txt, Extracted items: 278
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2020-2025】中华人民共和国国旗法(2020修正).txt, Extracted items: 24
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2018-2025】中华人民共和国节约能源法(2018修正).txt, Extracted items: 87
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2024-2025】中华人民共和国会计法(2024修正).txt, Extracted items: 51
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2009-2025】中华人民共和国可再生能源法(2009修正).txt, Extracted items: 33
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2018-2025】中华人民共和国高等教育法(2018修正).txt, Extracted items: 69
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2018-2025】中华人民共和国大气污染防治法(2018修正).txt, Extracted items: 129
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2009-2025】中华人民共和国全民所有制工业企业法(2009修正).txt, Extracted items: 69
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2017-2025】中华人民共和国标准化法(2017修订).txt, Extracted items: 45
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2018-2025】中华人民共和国循环经济促进法(2018修正).txt, Extracted items: 58
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2016-2025】中华人民共和国深海海底区域资源勘探开发法.txt, Extracted items: 29
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2019-2025】中华人民共和国城乡规划法(2019修正).txt, Extracted items: 70
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2018-2025】中华人民共和国劳动法(2018修正).txt, Extracted items: 107
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2018-2025】中华人民共和国人民检察院组织法(2018修订).txt, Extracted items: 53
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2016-2025】中华人民共和国航道法(2016修正).txt, Extracted items: 48
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2011-2025】中华人民共和国居民身份证法(2011修正).txt, Extracted items: 23
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2021-2025】中华人民共和国科学技术进步法(2021修订).txt, Extracted items: 117
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2018-2025】中华人民共和国防沙治沙法(2018修正).txt, Extracted items: 47
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2018-2025】中华人民共和国预算法(2018修正).txt, Extracted items: 101
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2017-2025】中华人民共和国公路法(2017修正).txt, Extracted items: 87
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2008-2025】中华人民共和国禁毒法.txt, Extracted items: 71
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2025-2025】中华人民共和国农村集体经济组织法.txt, Extracted items: 67
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2019-2025】中华人民共和国城市房地产管理法(2019修正).txt, Extracted items: 73
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2021-2025】中华人民共和国军事设施保护法(2021修订).txt, Extracted items: 72
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2021-2025】中华人民共和国教育法(2021修正).txt, Extracted items: 86
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2021-2025】中华人民共和国城市维护建设税法.txt, Extracted items: 11
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2010-2025】中华人民共和国国防动员法.txt, Extracted items: 72
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2022-2025】中华人民共和国监察官法.txt, Extracted items: 68
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2021-2025】中华人民共和国进出口商品检验法(2021修正).txt, Extracted items: 39
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2019-2025】中华人民共和国反不正当竞争法(2019修正).txt, Extracted items: 33
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2020-2025】中华人民共和国公职人员政务处分法.txt, Extracted items: 68
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2017-2025】中华人民共和国仲裁法(2017修正).txt, Extracted items: 80
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2020-2025】中华人民共和国资源税法.txt, Extracted items: 17
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2001-2025】中华人民共和国信托法.txt, Extracted items: 74
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2012-2025】中华人民共和国农业法(2012修正).txt, Extracted items: 99
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2012-2025】中华人民共和国劳动合同法(2012修正).txt, Extracted items: 98
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2021-2025】中华人民共和国海警法.txt, Extracted items: 84
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2021-2025】中华人民共和国全国人民代表大会组织法(2021修正).txt, Extracted items: 49
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：1958-2025】中华人民共和国户口登记条例.txt, Extracted items: 24
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：1997-2025】中华人民共和国香港特别行政区驻军法.txt, Extracted items: 30
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2020-2025】中华人民共和国专利法(2020修正).txt, Extracted items: 82
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2009-2025】中华人民共和国人民警察警衔条例(2009修正).txt, Extracted items: 26
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2021-2025】中华人民共和国反食品浪费法.txt, Extracted items: 32
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2000-2025】中华人民共和国引渡法.txt, Extracted items: 55
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2021-2025】中华人民共和国长江保护法.txt, Extracted items: 96
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2010-2025】中华人民共和国农村土地承包经营纠纷调解仲裁法.txt, Extracted items: 53
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2020-2025】中华人民共和国外商投资法.txt, Extracted items: 42
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2007-2025】中华人民共和国企业破产法.txt, Extracted items: 136
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2015-2025】中华人民共和国铁路法(2015修正).txt, Extracted items: 74
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2012-2025】中华人民共和国监狱法(2012修正).txt, Extracted items: 78
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2021-2025】中华人民共和国个人信息保护法.txt, Extracted items: 74
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2018-2025】中华人民共和国农业机械化促进法(2018修正).txt, Extracted items: 35
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2021-2025】中华人民共和国广告法(2021修正).txt, Extracted items: 74
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2018-2025】中华人民共和国老年人权益保障法(2018修正).txt, Extracted items: 85
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2018-2025】中华人民共和国农村土地承包法(2018修正).txt, Extracted items: 70
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2023-2025】中华人民共和国反间谍法(2023修订).txt, Extracted items: 71
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2021-2025】中华人民共和国种子法(2021修正).txt, Extracted items: 92
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2019-2025】中华人民共和国耕地占用税法.txt, Extracted items: 16
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2005-2025】反分裂国家法.txt, Extracted items: 10
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2015-2025】中华人民共和国保险法(2015修正).txt, Extracted items: 185
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2000-2025】中华人民共和国个人独资企业法.txt, Extracted items: 48
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：1999-2025】中华人民共和国澳门特别行政区基本法.txt, Extracted items: 145
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2019-2025】中华人民共和国行政许可法(2019修正).txt, Extracted items: 83
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2011-2025】中华人民共和国涉外民事关系法律适用法.txt, Extracted items: 52
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2020-2025】中华人民共和国国徽法(2020修正).txt, Extracted items: 19
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2021-2025】中华人民共和国全国人民代表大会议事规则(2021修正).txt, Extracted items: 65
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2019-2025】中华人民共和国证券法(2019修订).txt, Extracted items: 226
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2019-2025】中华人民共和国台湾同胞投资保护法(2019修正).txt, Extracted items: 14
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：1998-2025】中华人民共和国献血法.txt, Extracted items: 24
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2021-2025】中华人民共和国草原法(2021修正).txt, Extracted items: 75
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2024-2025】中华人民共和国国境卫生检疫法(2024修订).txt, Extracted items: 57
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2004-2025】中华人民共和国票据法(2004修正).txt, Extracted items: 110
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2018-2025】中华人民共和国村民委员会组织法(2018修正).txt, Extracted items: 41
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2018-2025】中华人民共和国计量法(2018修正).txt, Extracted items: 34
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2015-2025】中华人民共和国枪支管理法(2015修正).txt, Extracted items: 50
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2018-2025】中华人民共和国民办教育促进法(2018修正).txt, Extracted items: 67
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2023-2025】中华人民共和国黄河保护法.txt, Extracted items: 122
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2024-2025】中华人民共和国未成年人保护法(2024修正).txt, Extracted items: 132
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2019-2025】中华人民共和国森林法(2019修订).txt, Extracted items: 84
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2022-2025】中华人民共和国职业教育法(2022修订).txt, Extracted items: 69
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2018-2025】中华人民共和国电力法(2018修正).txt, Extracted items: 75
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2018-2025】中华人民共和国国家情报法(2018修正).txt, Extracted items: 32
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2025-2025】中华人民共和国能源法.txt, Extracted items: 80
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2024-2025】中华人民共和国国务院组织法(2024修订).txt, Extracted items: 20
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2009-2025】中华人民共和国矿山安全法(2009修正).txt, Extracted items: 50
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2017-2025】中华人民共和国红十字会法(2017修订).txt, Extracted items: 30
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2018-2025】中华人民共和国国际刑事司法协助法.txt, Extracted items: 70
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2021-2025】中华人民共和国退役军人保障法.txt, Extracted items: 85
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2015-2025】中华人民共和国邮政法(2015修正).txt, Extracted items: 87
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2017-2025】中华人民共和国律师法(2017修正).txt, Extracted items: 60
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2016-2025】中华人民共和国水法(2016修正).txt, Extracted items: 82
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：1992-2025】中华人民共和国领海及毗连区法.txt, Extracted items: 17
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2018-2025】中华人民共和国精神卫生法(2018修正).txt, Extracted items: 85
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2023-2025】中华人民共和国预备役人员法.txt, Extracted items: 65
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2024-2025】中华人民共和国关税法.txt, Extracted items: 72
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2009-2025】中华人民共和国进出境动植物检疫法(2009修正).txt, Extracted items: 50
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：1998-2025】中华人民共和国价格法.txt, Extracted items: 48
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2022-2025】中华人民共和国反电信网络诈骗法.txt, Extracted items: 50
2025-11-23 17:15:33 - DEBUG - Processing file: 法律条文（已处理）/现行法律_clean/【有效年份：2022-2025】中华人民共和国期货和衍生品法.txt, Extracted items: 155
